worker,iter,latency_ms,error
17,6,0.8120,
17,7,0.0140,
17,8,0.0110,
17,9,0.0130,
17,10,0.9370,
17,11,0.0110,
17,12,0.0150,
17,13,0.1530,
17,14,0.0810,
17,15,0.0080,
18,0,0.6720,
18,1,0.3620,
18,2,0.0100,
18,3,0.7270,
18,4,0.0140,
18,5,0.0080,
18,6,0.4070,
18,7,0.0110,
18,8,0.0120,
18,9,0.2680,
18,10,0.0210,
18,11,0.0620,
18,12,0.0450,
18,13,0.1570,
18,14,0.0100,
18,15,0.0090,
19,0,0.6770,
19,1,0.3910,
19,2,0.7560,
19,3,0.0100,
19,4,0.0110,
19,5,0.0140,
19,6,0.0270,
19,7,0.2140,
19,8,0.0160,
19,9,0.0090,
19,10,0.0090,
19,11,0.0090,
19,12,0.2320,
19,13,0.0130,
19,14,0.0100,
19,15,0.0070,
20,0,0.8780,
20,1,0.0320,
20,2,0.0100,
20,3,0.0120,
20,4,0.0120,
20,5,0.7550,
20,6,0.0650,
20,7,0.0110,
20,8,0.0130,
20,9,0.0150,
20,10,0.0280,
20,11,0.1000,
20,12,0.0220,
20,13,0.0080,
20,14,0.0090,
20,15,0.0830,
21,0,1.3420,
21,1,0.0140,
21,2,0.0110,
21,3,0.0090,
21,4,0.0190,
21,5,0.0140,
21,6,0.8100,
21,7,0.0080,
21,8,0.0080,
21,9,0.0120,
21,10,0.0080,
21,11,0.0090,
21,12,0.0070,
21,13,0.0080,
21,14,0.0070,
21,15,0.0130,
22,0,1.3690,
22,1,0.0820,
22,2,0.0390,
22,3,0.0120,
22,4,0.0100,
22,5,0.8330,
22,6,0.0180,
22,7,0.0240,
22,8,0.0530,
22,9,0.0760,
22,10,0.0150,
22,11,0.0570,
22,12,0.0300,
22,13,0.0140,
22,14,0.0080,
22,15,0.0080,
23,0,1.2890,
23,1,0.9260,
23,2,0.0120,
23,3,0.0080,
23,4,0.0440,
23,5,0.0450,
23,6,0.2430,
23,7,0.0110,
23,8,0.0100,
23,9,0.0110,
23,10,0.0300,
23,11,0.0370,
23,12,0.0070,
23,13,0.0170,
23,14,0.0070,
23,15,0.0060,
24,0,0.8510,
24,1,0.8860,
24,2,0.0120,
24,3,0.0130,
24,4,0.0090,
24,5,0.0100,
24,6,0.0140,
24,7,0.0220,
24,8,0.3750,
24,9,0.0480,
24,10,0.0100,
24,11,0.4890,
24,12,0.0070,
24,13,0.0070,
24,14,0.0090,
24,15,0.0240,
25,0,0.6420,
25,1,0.0110,
25,2,0.0100,
25,3,0.0080,
25,4,0.5330,
25,5,0.7150,
25,6,0.4050,
25,7,0.0100,
25,8,0.0090,
25,9,0.0220,
25,10,0.0100,
25,11,0.0080,
25,12,0.0100,
25,13,0.0080,
25,14,0.0110,
25,15,0.0110,
26,0,1.5560,
26,1,0.0170,
26,2,0.0160,
26,3,0.0100,
26,4,0.0160,
26,5,0.0160,
26,6,0.0090,
26,7,0.0120,
26,8,0.8400,
26,9,0.0100,
26,10,0.2110,
26,11,0.0070,
26,12,0.0070,
26,13,0.0070,
26,14,0.0080,
26,15,0.0070,
27,0,0.6420,
27,1,0.3640,
27,2,0.6360,
27,3,0.0100,
27,4,0.0180,
27,5,0.0080,
27,6,0.0080,
27,7,0.0080,
27,8,0.0080,
27,9,0.0110,
27,10,0.0210,
27,11,0.0090,
27,12,0.0100,
27,13,0.0080,
27,14,0.4130,
27,15,0.0090,
28,0,1.4750,
28,1,0.0130,
28,2,0.0210,
28,3,0.0120,
28,4,0.0090,
28,5,0.0090,
28,6,0.0550,
28,7,0.4890,
28,8,0.0090,
28,9,0.0090,
28,10,0.0120,
28,11,0.0740,
28,12,0.0140,
28,13,0.0100,
28,14,0.0120,
28,15,0.0110,
29,0,1.4890,
29,1,0.0120,
29,2,0.0080,
29,3,0.0080,
29,4,0.0080,
29,5,0.2580,
29,6,0.0320,
29,7,0.0590,
29,8,0.0160,
29,9,0.0080,
29,10,0.0090,
29,11,0.0180,
29,12,0.0090,
29,13,0.0090,
29,14,0.0560,
29,15,0.4420,
30,0,1.5120,
30,1,0.3250,
30,2,0.0110,
30,3,0.0150,
30,4,0.0100,
30,5,0.0150,
30,6,0.0090,
30,7,0.0190,
30,8,0.0140,
30,9,0.0320,
30,10,0.0090,
30,11,0.5420,
30,12,0.0110,
30,13,0.0350,
30,14,0.0080,
30,15,0.0110,
31,0,0.8780,
31,1,0.0540,
31,2,1.1550,
31,3,0.4360,
31,4,0.0100,
31,5,0.0110,
31,6,0.0110,
31,7,0.0090,
31,8,0.0110,
31,9,0.0080,
31,10,0.0090,
31,11,0.0380,
31,12,0.0390,
31,13,0.0390,
31,14,0.0470,
31,15,0.1680,
