worker,iter,latency_ms,error
0,0,0.9410,
0,1,0.1080,
0,2,0.0990,
0,3,0.0960,
0,4,0.0980,
0,5,0.1010,
0,6,0.1030,
0,7,0.0980,
0,8,0.0950,
0,9,0.4700,
0,10,0.1620,
0,11,0.2870,
0,12,0.1560,
0,13,0.1080,
0,14,0.1000,
0,15,0.1020,
0,16,0.0960,
0,17,0.0990,
0,18,0.1070,
0,19,0.4280,
0,20,0.1730,
0,21,0.6140,
0,22,0.1920,
0,23,0.1770,
0,24,0.1700,
0,25,0.1860,
0,26,0.1750,
0,27,0.2220,
0,28,0.6200,
0,29,0.2690,
0,30,0.2880,
0,31,0.1630,
0,32,0.1730,
0,33,0.1540,
0,34,0.2400,
0,35,0.5520,
0,36,0.1970,
0,37,0.1580,
0,38,0.1650,
0,39,0.1590,
0,40,0.2390,
0,41,0.1800,
0,42,0.1830,
0,43,0.6520,
0,44,0.5290,
0,45,0.1070,
0,46,0.1030,
0,47,0.2290,
0,48,0.1660,
0,49,0.1730,
0,50,0.1600,
0,51,0.1710,
0,52,0.3790,
0,53,0.1680,
0,54,0.1730,
0,55,0.2360,
0,56,0.5510,
0,57,0.1090,
0,58,0.1010,
0,59,0.1010,
0,60,0.1070,
0,61,0.0990,
0,62,0.0970,
0,63,0.0950,
0,64,0.0950,
0,65,0.0930,
0,66,0.3980,
0,67,0.5740,
0,68,0.6720,
0,69,0.1790,
0,70,0.1070,
0,71,0.0960,
0,72,0.0890,
0,73,0.1240,
0,74,0.3450,
0,75,0.3570,
0,76,0.1720,
0,77,0.1810,
0,78,0.5900,
0,79,0.2420,
0,80,0.2220,
0,81,0.1630,
0,82,0.1640,
0,83,0.3640,
0,84,0.2620,
0,85,0.1740,
0,86,0.1760,
0,87,0.2320,
0,88,0.2170,
0,89,0.4400,
0,90,0.2400,
0,91,0.1690,
0,92,0.2030,
0,93,0.2000,
0,94,0.1880,
0,95,0.2090,
0,96,0.1820,
0,97,0.3150,
0,98,0.5310,
0,99,0.1680,
0,100,0.1680,
0,101,0.1710,
0,102,0.2000,
0,103,0.2080,
0,104,0.1750,
0,105,0.1930,
0,106,0.1870,
0,107,0.4060,
0,108,0.2120,
0,109,0.4830,
0,110,0.1040,
0,111,0.0920,
0,112,0.0910,
0,113,0.0950,
0,114,0.0920,
0,115,0.0950,
0,116,0.1140,
0,117,0.0930,
0,118,0.4530,
0,119,0.1060,
0,120,0.2790,
0,121,0.3210,
0,122,0.1130,
0,123,0.2200,
0,124,0.2500,
0,125,0.1030,
0,126,0.1120,
0,127,0.1960,
0,128,0.6460,
0,129,0.7020,
0,130,0.1690,
0,131,0.0930,
0,132,0.0970,
0,133,0.0920,
0,134,0.0960,
0,135,0.1060,
0,136,0.1030,
0,137,0.0930,
0,138,0.0960,
0,139,0.0920,
0,140,0.0960,
0,141,0.1000,
0,142,0.1810,
0,143,0.1740,
0,144,0.1640,
0,145,0.1770,
0,146,0.1750,
0,147,0.1860,
0,148,0.4230,
0,149,0.2590,
1,0,0.7230,
1,1,0.3050,
1,2,0.1730,
1,3,0.2310,
1,4,0.1970,
1,5,0.2050,
1,6,0.3240,
1,7,0.1130,
1,8,0.1020,
1,9,0.3160,
1,10,0.1680,
1,11,0.1680,
1,12,0.1820,
1,13,0.1950,
1,14,0.2070,
1,15,0.1020,
1,16,0.1010,
1,17,0.1010,
1,18,0.0990,
1,19,0.0960,
1,20,0.1120,
1,21,0.4310,
1,22,0.1260,
1,23,0.1800,
1,24,0.1540,
1,25,0.1870,
1,26,0.1210,
1,27,0.1970,
1,28,0.5820,
1,29,0.2130,
1,30,0.2000,
1,31,0.2110,
1,32,0.7450,
1,33,0.1790,
1,34,0.6520,
1,35,0.1670,
1,36,0.1720,
1,37,0.1590,
1,38,0.2450,
1,39,0.5390,
1,40,0.2720,
1,41,0.5940,
1,42,0.1680,
1,43,0.1610,
1,44,0.2640,
1,45,0.1750,
1,46,0.1860,
1,47,0.5870,
1,48,0.2810,
1,49,0.2620,
1,50,0.1060,
1,51,0.5210,
1,52,0.1710,
1,53,0.1610,
1,54,0.1730,
1,55,0.1890,
1,56,0.1040,
1,57,0.0960,
1,58,0.3860,
1,59,0.2230,
1,60,0.1760,
1,61,0.2260,
1,62,0.4360,
1,63,0.1060,
1,64,0.0970,
1,65,0.0960,
1,66,0.0950,
1,67,0.0990,
1,68,0.0930,
1,69,0.1040,
1,70,0.1120,
1,71,0.2850,
1,72,0.2560,
1,73,0.2290,
1,74,0.1580,
1,75,0.2750,
1,76,0.1530,
1,77,0.4090,
1,78,0.1680,
1,79,0.1900,
1,80,0.1670,
1,81,0.1580,
1,82,0.5850,
1,83,0.6420,
1,84,0.2080,
1,85,0.5090,
1,86,0.1850,
1,87,0.1700,
1,88,0.0970,
1,89,0.0990,
1,90,0.1050,
1,91,0.0920,
1,92,0.1090,
1,93,0.0960,
1,94,0.0970,
1,95,0.1140,
1,96,0.4030,
1,97,0.2360,
1,98,0.4270,
1,99,0.2450,
1,100,0.1780,
1,101,0.1880,
1,102,0.2170,
1,103,0.1990,
1,104,0.1930,
1,105,0.1840,
1,106,0.5440,
1,107,0.5270,
1,108,0.1140,
1,109,0.0990,
1,110,0.1000,
1,111,0.0980,
1,112,0.0960,
1,113,0.0920,
1,114,0.1140,
1,115,0.0930,
1,116,0.3910,
1,117,0.1140,
1,118,0.3190,
1,119,0.3200,
1,120,0.1110,
1,121,0.0910,
1,122,0.1530,
1,123,0.0980,
1,124,0.1040,
1,125,0.0920,
1,126,0.0940,
1,127,0.0920,
1,128,0.1140,
1,129,0.3360,
1,130,0.4370,
1,131,0.6860,
1,132,0.1750,
1,133,0.1920,
1,134,0.2020,
1,135,0.1870,
1,136,0.1770,
1,137,0.1870,
1,138,0.1700,
1,139,0.1760,
1,140,0.1640,
1,141,0.1750,
1,142,0.1690,
1,143,0.1700,
1,144,0.1650,
1,145,0.5900,
1,146,0.4850,
1,147,0.1840,
1,148,0.1580,
1,149,0.2000,
2,0,0.8610,
2,1,0.2120,
2,2,0.1940,
2,3,0.2090,
2,4,0.2160,
2,5,0.4660,
2,6,0.1730,
2,7,0.2620,
2,8,0.2720,
2,9,0.1740,
2,10,0.1720,
2,11,0.3180,
2,12,0.2040,
2,13,0.1090,
2,14,0.0950,
2,15,0.1010,
2,16,0.0950,
2,17,0.1050,
2,18,0.4620,
2,19,0.1820,
2,20,0.1690,
2,21,0.1740,
2,22,0.2110,
2,23,0.0990,
2,24,0.1290,
2,25,0.4130,
2,26,0.3080,
2,27,0.2750,
2,28,0.9450,
2,29,0.6530,
2,30,0.4230,
2,31,0.1030,
2,32,0.0960,
2,33,0.0980,
2,34,0.1720,
2,35,0.1630,
2,36,2.0040,
2,37,0.4830,
2,38,1.6700,
2,39,0.1580,
2,40,0.2570,
2,41,0.1790,
2,42,0.1690,
2,43,0.5920,
2,44,0.1730,
2,45,0.6880,
2,46,0.1690,
2,47,0.2040,
2,48,0.1620,
2,49,0.1760,
2,50,0.3880,
2,51,0.3050,
2,52,0.1790,
2,53,0.1710,
2,54,0.5800,
2,55,0.2070,
2,56,0.1820,
2,57,0.1640,
2,58,0.2150,
2,59,0.5050,
2,60,0.3980,
2,61,0.2930,
2,62,0.1030,
2,63,0.5260,
2,64,0.1010,
2,65,0.2900,
2,66,0.2230,
2,67,0.1790,
2,68,0.1830,
2,69,0.1670,
2,70,0.1890,
2,71,0.1040,
2,72,0.1000,
2,73,0.2710,
2,74,0.2360,
2,75,0.5450,
2,76,0.1900,
2,77,0.1690,
2,78,0.0960,
2,79,0.1140,
2,80,0.1550,
2,81,0.0940,
2,82,0.0970,
2,83,0.0940,
2,84,0.1060,
2,85,0.0950,
2,86,0.3520,
2,87,0.2000,
2,88,0.1020,
2,89,0.4400,
2,90,0.2440,
2,91,0.1910,
2,92,0.1580,
2,93,0.1830,
2,94,0.3670,
2,95,0.4970,
2,96,0.3270,
2,97,0.1010,
2,98,0.0930,
2,99,0.1010,
2,100,0.1040,
2,101,0.1050,
2,102,0.0990,
2,103,0.1060,
2,104,0.1000,
2,105,0.1020,
2,106,0.2280,
2,107,0.4900,
2,108,0.5510,
2,109,0.1050,
2,110,0.0970,
2,111,0.1050,
2,112,0.1110,
2,113,0.1380,
2,114,0.1920,
2,115,0.2090,
2,116,0.1810,
2,117,1.4170,
2,118,0.2820,
2,119,0.6060,
2,120,0.1780,
2,121,0.1600,
2,122,0.1580,
2,123,0.1510,
2,124,0.0980,
2,125,0.0960,
2,126,0.0990,
2,127,0.0950,
2,128,0.0930,
2,129,0.0990,
2,130,0.0970,
2,131,0.0970,
2,132,0.0980,
2,133,0.0950,
2,134,0.0940,
2,135,0.0920,
2,136,0.0980,
2,137,0.0930,
2,138,0.0910,
2,139,0.0910,
2,140,0.0930,
2,141,0.0920,
2,142,0.0920,
2,143,0.0920,
2,144,0.0910,
2,145,0.0900,
2,146,0.0920,
2,147,0.0910,
2,148,0.0960,
2,149,0.0900,
3,0,0.7870,
3,1,0.3150,
3,2,0.1840,
3,3,0.2140,
3,4,0.1690,
3,5,0.6680,
3,6,0.3780,
3,7,0.2030,
3,8,0.1660,
3,9,0.1590,
3,10,0.4350,
3,11,0.1990,
3,12,0.1750,
3,13,0.1990,
3,14,0.5510,
3,15,0.1690,
3,16,0.1610,
3,17,0.1650,
3,18,0.1970,
3,19,0.1350,
3,20,0.0970,
3,21,0.3580,
3,22,0.2780,
3,23,0.1000,
3,24,0.5870,
