worker,iter,latency_ms,error
3,40,1.0250,
3,41,1.2870,
3,42,0.5120,
3,43,0.5520,
3,44,0.2590,
3,45,0.3650,
3,46,0.2470,
3,47,0.1390,
3,48,0.2710,
3,49,0.2650,
4,0,1.5590,
4,1,0.2830,
4,2,0.6870,
4,3,1.2220,
4,4,0.1690,
4,5,0.5220,
4,6,0.2290,
4,7,0.7470,
4,8,0.1810,
4,9,0.6140,
4,10,0.5080,
4,11,0.1680,
4,12,0.7690,
4,13,2.0490,
4,14,0.2460,
4,15,2.0420,
4,16,1.5720,
4,17,2.6670,
4,18,0.5930,
4,19,0.5230,
4,20,0.3950,
4,21,2.1080,
4,22,0.1500,
4,23,1.2050,
4,24,0.1650,
4,25,1.7040,
4,26,0.5320,
4,27,0.1460,
4,28,0.3390,
4,29,0.2130,
4,30,0.4580,
4,31,0.1820,
4,32,0.1780,
4,33,0.4190,
4,34,0.3620,
4,35,1.4350,
4,36,0.1540,
4,37,0.1370,
4,38,0.1070,
4,39,0.9130,
4,40,0.1350,
4,41,0.1390,
4,42,0.1540,
4,43,0.6490,
4,44,0.4620,
4,45,0.1190,
4,46,0.0870,
4,47,0.4960,
4,48,0.2480,
4,49,0.0870,
5,0,1.5110,
5,1,0.8460,
5,2,1.1570,
5,3,0.1740,
5,4,0.4410,
5,5,1.0060,
5,6,0.2090,
5,7,0.2120,
5,8,0.5830,
5,9,0.5650,
5,10,0.2170,
5,11,0.1720,
5,12,2.0540,
5,13,0.7750,
5,14,1.5070,
5,15,0.4110,
5,16,0.7780,
5,17,0.1690,
5,18,0.8620,
5,19,0.3750,
5,20,0.1580,
5,21,2.0530,
5,22,0.9250,
5,23,0.1950,
5,24,1.2310,
5,25,0.1390,
5,26,0.9380,
5,27,1.2470,
5,28,0.1470,
5,29,0.1400,
5,30,0.6070,
5,31,0.1170,
5,32,0.3120,
5,33,0.2710,
5,34,0.4290,
5,35,0.1560,
5,36,0.2570,
5,37,0.1650,
5,38,0.1180,
5,39,0.5690,
5,40,0.5680,
5,41,0.1860,
5,42,0.9550,
5,43,0.1540,
5,44,0.1390,
5,45,0.3980,
5,46,0.7590,
5,47,0.1390,
5,48,0.0980,
5,49,0.3040,
6,0,1.3370,
6,1,0.1050,
6,2,0.2730,
6,3,0.4680,
6,4,1.4810,
