worker,iter,latency_ms,error
0,0,1.0560,
0,1,0.4230,
0,2,0.2780,
0,3,0.1910,
0,4,0.1940,
0,5,0.1860,
0,6,0.2060,
0,7,0.1670,
0,8,0.1670,
0,9,0.1630,
0,10,0.1620,
0,11,0.1820,
0,12,0.1660,
0,13,0.1680,
0,14,0.1580,
0,15,0.1980,
0,16,0.1800,
0,17,0.1780,
0,18,0.1960,
0,19,0.1930,
0,20,0.6670,
0,21,0.1500,
0,22,0.5440,
0,23,0.1720,
0,24,0.1650,
0,25,0.1620,
0,26,0.1830,
0,27,0.1750,
0,28,0.1660,
0,29,0.1750,
0,30,0.2050,
0,31,0.1890,
0,32,0.1610,
0,33,0.1730,
0,34,0.2000,
0,35,0.1890,
0,36,0.1340,
0,37,0.0890,
0,38,0.2600,
0,39,0.1980,
0,40,0.0940,
0,41,0.0940,
0,42,0.0960,
0,43,0.0960,
0,44,0.0990,
0,45,0.0940,
0,46,0.0920,
0,47,0.0910,
0,48,0.2640,
0,49,0.3040,
0,50,0.1030,
0,51,0.3290,
0,52,0.4960,
0,53,0.1520,
0,54,0.1270,
0,55,0.1980,
0,56,0.1990,
0,57,0.1690,
0,58,0.1660,
0,59,0.1820,
0,60,0.1720,
0,61,0.1510,
0,62,0.0950,
0,63,0.0900,
0,64,0.1130,
0,65,0.0900,
0,66,0.0950,
0,67,0.0970,
0,68,0.1730,
0,69,0.1700,
0,70,0.1660,
0,71,0.1670,
0,72,0.1910,
0,73,0.1690,
0,74,0.2880,
0,75,0.2320,
0,76,1.1340,
0,77,0.1420,
0,78,0.2870,
0,79,0.1770,
0,80,0.1990,
0,81,0.1730,
0,82,0.1920,
0,83,0.1620,
0,84,0.1980,
0,85,0.1880,
0,86,0.1890,
0,87,0.1640,
0,88,0.1610,
0,89,0.1620,
0,90,0.2280,
0,91,0.1090,
0,92,0.0990,
0,93,0.4760,
0,94,0.2350,
0,95,0.6540,
0,96,0.3630,
0,97,0.1600,
0,98,0.1890,
0,99,0.3340,
0,100,2.4990,
0,101,0.7340,
0,102,0.2240,
0,103,0.1850,
0,104,0.1690,
0,105,0.1570,
0,106,0.1670,
0,107,0.1980,
0,108,0.1610,
0,109,0.1790,
0,110,0.2120,
0,111,0.2060,
0,112,0.0900,
0,113,0.2190,
0,114,0.1700,
0,115,0.1000,
0,116,0.4240,
0,117,0.2960,
0,118,0.4740,
0,119,0.1710,
0,120,0.1180,
0,121,0.1010,
0,122,0.0940,
0,123,0.0930,
0,124,0.0960,
0,125,0.1010,
0,126,0.1140,
0,127,0.0920,
0,128,0.0930,
0,129,0.0860,
0,130,0.0920,
0,131,0.0870,
0,132,0.0850,
0,133,0.0860,
0,134,0.0940,
0,135,0.0880,
0,136,0.0860,
0,137,0.0880,
0,138,0.0900,
0,139,0.0870,
0,140,0.0910,
0,141,0.0860,
0,142,0.1060,
0,143,0.0920,
0,144,0.0890,
0,145,0.0860,
0,146,0.0880,
0,147,0.0880,
0,148,0.0850,
0,149,0.0880,
1,0,0.8420,
1,1,0.2420,
1,2,0.1970,
1,3,0.2810,
1,4,0.1920,
1,5,0.1440,
1,6,0.1050,
1,7,0.0940,
1,8,0.0990,
1,9,0.0900,
1,10,0.0920,
1,11,0.1220,
1,12,0.1150,
1,13,0.1020,
1,14,0.0990,
1,15,0.0950,
1,16,0.0930,
1,17,0.0910,
1,18,0.0970,
1,19,0.0950,
1,20,0.0970,
1,21,0.0900,
1,22,0.1210,
1,23,0.1070,
1,24,0.0960,
1,25,0.0980,
1,26,0.0960,
1,27,0.0970,
1,28,0.0950,
1,29,0.0960,
1,30,0.0890,
1,31,0.0940,
1,32,0.4040,
1,33,0.2610,
1,34,0.2200,
1,35,0.1130,
1,36,0.5230,
1,37,0.1650,
1,38,0.1590,
1,39,0.1910,
1,40,0.1720,
1,41,0.1890,
1,42,0.1650,
1,43,0.1780,
1,44,0.1720,
1,45,0.0970,
1,46,0.1100,
1,47,0.0910,
1,48,0.0950,
1,49,0.0930,
1,50,0.2020,
1,51,0.1780,
1,52,0.2330,
1,53,0.3040,
1,54,0.1540,
1,55,0.1000,
1,56,0.0920,
1,57,0.0940,
1,58,0.0990,
1,59,0.0920,
1,60,0.0910,
1,61,0.0930,
1,62,0.0920,
1,63,0.1780,
1,64,0.0990,
1,65,0.2930,
1,66,0.0970,
1,67,0.2240,
1,68,0.2790,
1,69,0.6410,
1,70,0.1040,
1,71,0.0880,
1,72,0.0940,
1,73,0.0890,
1,74,0.0950,
1,75,0.0880,
1,76,0.0890,
1,77,0.0940,
1,78,0.0890,
1,79,0.2130,
1,80,0.1970,
1,81,0.1870,
1,82,0.1890,
1,83,0.1740,
1,84,0.2190,
1,85,0.1910,
1,86,0.1600,
1,87,0.1600,
1,88,0.1400,
1,89,0.0910,
1,90,0.0900,
1,91,0.3240,
1,92,0.3640,
1,93,0.1760,
1,94,0.1680,
1,95,0.1770,
1,96,0.7560,
1,97,0.4350,
1,98,0.1690,
1,99,0.6870,
1,100,0.0940,
1,101,0.1010,
1,102,0.0920,
1,103,0.2390,
1,104,0.1280,
1,105,0.1300,
1,106,0.0980,
1,107,0.1360,
1,108,0.1020,
1,109,0.1270,
1,110,0.5350,
1,111,0.6560,
1,112,0.1990,
1,113,0.1640,
1,114,0.7860,
1,115,0.1640,
1,116,0.1660,
1,117,0.1580,
1,118,0.1550,
1,119,0.1680,
1,120,0.1650,
1,121,0.1570,
1,122,0.1590,
1,123,0.1610,
1,124,0.1600,
1,125,0.1520,
1,126,0.1540,
1,127,0.1590,
1,128,0.1560,
1,129,1.0400,
1,130,0.1160,
1,131,0.1200,
1,132,0.1010,
1,133,0.0980,
1,134,0.1770,
1,135,0.1630,
1,136,0.1630,
1,137,0.2080,
1,138,0.1730,
1,139,0.1650,
1,140,0.1620,
1,141,0.1700,
1,142,0.1860,
1,143,0.1260,
1,144,0.0970,
1,145,0.0980,
1,146,0.4030,
1,147,0.2160,
1,148,0.6350,
1,149,0.1730,
2,0,0.6990,
2,1,0.2410,
2,2,0.1610,
2,3,0.3270,
2,4,0.2140,
2,5,0.1980,
2,6,0.1970,
2,7,0.1800,
2,8,0.1770,
2,9,0.2340,
2,10,0.1670,
2,11,0.0990,
2,12,0.1000,
2,13,0.0940,
2,14,0.1000,
2,15,0.0900,
2,16,0.1000,
2,17,0.1000,
2,18,0.0970,
2,19,0.1030,
2,20,0.0930,
2,21,0.0950,
2,22,0.0920,
2,23,0.0970,
2,24,0.0930,
2,25,0.0960,
2,26,0.1050,
2,27,0.0920,
2,28,0.3690,
2,29,0.4870,
2,30,0.5520,
2,31,0.1980,
2,32,0.2730,
2,33,0.1760,
2,34,0.1710,
2,35,0.1860,
2,36,0.1580,
2,37,0.1920,
2,38,0.1950,
2,39,0.1780,
2,40,0.1860,
2,41,0.1940,
2,42,0.1800,
2,43,0.1810,
2,44,0.1640,
2,45,0.1650,
2,46,0.1970,
2,47,0.1710,
2,48,0.1950,
2,49,0.1740,
2,50,0.0940,
2,51,0.0910,
2,52,0.2590,
2,53,0.3750,
2,54,0.2710,
2,55,0.1520,
2,56,0.1000,
2,57,0.4300,
2,58,0.0960,
2,59,0.0940,
2,60,0.1300,
2,61,0.0930,
2,62,0.1890,
2,63,0.1310,
2,64,0.0940,
2,65,0.0930,
2,66,0.0880,
2,67,0.0920,
2,68,0.0920,
2,69,0.0950,
2,70,0.0930,
2,71,0.2280,
2,72,0.2020,
2,73,0.1820,
2,74,0.2480,
2,75,0.1670,
2,76,0.1640,
2,77,0.2180,
2,78,0.1770,
2,79,0.4190,
2,80,0.3850,
2,81,0.1690,
2,82,0.1690,
2,83,0.1700,
2,84,0.5400,
2,85,0.1940,
2,86,0.1050,
2,87,0.0910,
2,88,0.0950,
2,89,0.0930,
2,90,0.1340,
2,91,0.1080,
2,92,0.0930,
2,93,0.0940,
2,94,0.0920,
2,95,0.0920,
2,96,0.0920,
2,97,0.0990,
2,98,0.1020,
2,99,0.1840,
2,100,0.0940,
2,101,0.1050,
2,102,0.1860,
2,103,0.1630,
2,104,0.1860,
2,105,0.1670,
2,106,0.1630,
2,107,0.4800,
2,108,0.3510,
2,109,0.5180,
2,110,0.1570,
2,111,0.1760,
2,112,0.1600,
2,113,0.1630,
2,114,0.3290,
2,115,0.1600,
2,116,0.1710,
2,117,0.1530,
2,118,0.1600,
2,119,0.1590,
2,120,0.1600,
2,121,0.1630,
2,122,0.1530,
2,123,0.1560,
2,124,0.1530,
2,125,0.1570,
2,126,0.1490,
2,127,0.1520,
2,128,0.1550,
2,129,0.6730,
2,130,0.6380,
2,131,0.1460,
2,132,0.0930,
2,133,0.0960,
2,134,0.0970,
2,135,0.0900,
2,136,0.0960,
2,137,0.1010,
2,138,0.0960,
2,139,0.1040,
2,140,0.1000,
2,141,0.0950,
2,142,0.0970,
2,143,0.1020,
2,144,0.0970,
2,145,0.1110,
2,146,0.1030,
2,147,0.1100,
2,148,0.0950,
2,149,0.0960,
3,0,0.8420,
3,1,0.1260,
3,2,0.2790,
3,3,0.1490,
3,4,0.1000,
3,5,0.1030,
3,6,0.1050,
3,7,0.0970,
3,8,0.0940,
3,9,0.1010,
3,10,0.1010,
3,11,0.1010,
3,12,0.0980,
3,13,0.1110,
3,14,0.0950,
3,15,0.0960,
3,16,0.0900,
3,17,0.0940,
3,18,0.0970,
3,19,0.1050,
3,20,0.0940,
3,21,0.0950,
3,22,0.0960,
3,23,0.0940,
3,24,0.0940,
3,25,0.0980,
3,26,0.0970,
3,27,0.0950,
3,28,0.0940,
3,29,0.0980,
3,30,0.0960,
3,31,0.0930,
3,32,0.0920,
3,33,0.1020,
3,34,0.0970,
3,35,0.0870,
3,36,0.0930,
3,37,0.0920,
3,38,0.0930,
3,39,0.6180,
3,40,0.6200,
3,41,0.0980,
3,42,0.0950,
3,43,0.0930,
3,44,0.0940,
3,45,0.0960,
3,46,0.0930,
3,47,0.0940,
3,48,0.0990,
3,49,0.1180,
3,50,0.1840,
3,51,0.1620,
3,52,0.1530,
3,53,0.0940,
3,54,0.0970,
3,55,0.0920,
3,56,0.0940,
3,57,0.0900,
3,58,0.0940,
3,59,0.0920,
3,60,0.1040,
3,61,0.0890,
3,62,0.0910,
3,63,0.0910,
3,64,0.2780,
3,65,0.0910,
3,66,0.0990,
3,67,0.1000,
3,68,0.0900,
3,69,0.0950,
3,70,0.0900,
3,71,0.0940,
3,72,0.1030,
3,73,0.0980,
3,74,0.0930,
3,75,0.0930,
3,76,0.0910,
3,77,0.2490,
3,78,0.5820,
3,79,0.6270,
3,80,0.2230,
3,81,0.1960,
3,82,0.1760,
3,83,0.1660,
3,84,0.1690,
3,85,0.1620,
3,86,0.1160,
3,87,0.0950,
3,88,0.1030,
3,89,0.0910,
3,90,0.0960,
3,91,0.0920,
3,92,0.0880,
3,93,0.0930,
