worker,iter,latency_ms,error
6,38,0.4250,
6,39,0.7100,
7,0,2.9660,
7,1,0.2100,
7,2,0.1960,
7,3,0.3950,
7,4,0.1750,
7,5,0.3080,
7,6,0.2060,
7,7,0.2380,
7,8,0.4820,
7,9,0.2310,
7,10,0.1770,
7,11,0.4180,
7,12,0.2250,
7,13,0.1580,
7,14,0.3700,
7,15,0.4650,
7,16,0.1810,
7,17,0.8020,
7,18,0.1750,
7,19,0.2180,
7,20,0.4950,
7,21,1.2540,
7,22,0.2490,
7,23,0.3860,
7,24,0.1450,
7,25,0.1480,
7,26,0.2010,
7,27,0.5800,
7,28,0.3160,
7,29,0.2290,
7,30,0.1990,
7,31,0.5170,
7,32,0.1770,
7,33,0.1440,
7,34,0.3500,
7,35,0.2720,
7,36,0.1960,
7,37,0.1600,
7,38,0.4060,
7,39,0.1970,
8,0,2.3870,
8,1,0.4200,
8,2,0.1980,
8,3,0.1830,
8,4,0.2720,
8,5,0.4040,
8,6,0.1800,
8,7,0.5500,
8,8,0.2470,
8,9,0.5150,
8,10,0.1850,
8,11,0.6020,
8,12,0.2240,
8,13,0.1640,
8,14,0.2410,
8,15,0.2020,
8,16,0.1680,
8,17,0.2680,
8,18,0.1780,
8,19,0.4150,
8,20,1.5050,
8,21,0.1500,
8,22,0.4750,
8,23,0.1520,
8,24,0.1720,
8,25,0.1740,
8,26,0.1500,
8,27,0.2390,
8,28,0.2010,
8,29,0.4150,
8,30,0.2660,
8,31,0.5250,
8,32,0.2000,
8,33,0.5700,
8,34,0.6070,
8,35,0.2260,
8,36,0.1520,
8,37,0.2060,
8,38,0.1770,
8,39,0.5910,
9,0,2.7840,
9,1,0.2110,
9,2,0.2100,
9,3,0.2200,
9,4,0.5700,
9,5,0.1840,
9,6,0.4270,
9,7,0.2640,
9,8,0.5520,
9,9,0.3170,
9,10,0.4090,
9,11,0.1520,
9,12,0.4210,
9,13,0.5390,
9,14,0.2470,
9,15,0.1790,
9,16,0.2180,
9,17,0.2510,
9,18,1.5770,
9,19,0.2500,
9,20,0.1590,
9,21,0.1580,
9,22,0.4700,
9,23,0.2510,
9,24,0.1480,
9,25,0.1490,
9,26,0.1630,
9,27,0.2340,
9,28,0.2270,
9,29,0.1570,
9,30,0.2320,
9,31,0.2890,
9,32,0.7180,
9,33,0.2250,
9,34,0.2180,
9,35,0.2130,
9,36,0.4750,
9,37,0.2910,
9,38,0.7160,
9,39,0.9170,
10,0,2.6580,
10,1,0.5710,
10,2,0.2120,
10,3,0.2140,
10,4,0.3550,
10,5,0.1860,
10,6,0.4060,
10,7,0.5150,
10,8,0.2780,
10,9,0.4180,
10,10,0.7760,
10,11,0.3360,
10,12,0.1850,
10,13,0.3220,
10,14,0.5570,
10,15,0.3260,
10,16,0.7290,
10,17,0.9930,
10,18,0.2870,
10,19,0.2300,
10,20,0.4820,
10,21,0.1800,
10,22,0.5140,
10,23,0.1600,
10,24,0.3280,
10,25,0.6610,
10,26,0.1470,
10,27,0.2210,
10,28,0.1830,
10,29,0.4000,
10,30,0.5040,
10,31,0.1430,
10,32,0.1420,
10,33,0.1410,
10,34,0.1530,
10,35,0.1500,
10,36,0.1470,
10,37,0.3970,
10,38,0.7220,
10,39,0.3510,
11,0,2.7590,
11,1,0.4290,
11,2,0.1880,
11,3,0.1820,
11,4,0.2440,
11,5,0.7650,
11,6,0.1980,
11,7,0.3290,
11,8,0.3370,
11,9,0.1920,
11,10,0.2250,
11,11,0.1960,
11,12,0.1770,
11,13,0.7270,
11,14,0.2080,
11,15,0.6890,
11,16,0.1960,
11,17,0.7490,
11,18,1.1290,
11,19,0.2750,
11,20,0.4700,
11,21,0.1460,
11,22,0.3610,
11,23,0.2950,
11,24,0.1660,
11,25,0.1530,
