worker,iter,latency_ms,error
0,0,0.7070,
0,1,0.2350,
0,2,0.2390,
0,3,0.1880,
0,4,0.1610,
0,5,0.2080,
0,6,0.1180,
0,7,0.1310,
0,8,0.2350,
0,9,0.1860,
0,10,0.1530,
0,11,0.1660,
0,12,0.1660,
0,13,0.1590,
0,14,0.1540,
0,15,0.1730,
0,16,0.1770,
0,17,0.1740,
0,18,0.4290,
0,19,0.1800,
0,20,0.7780,
0,21,0.1040,
0,22,0.0910,
0,23,0.0970,
0,24,0.0920,
0,25,0.0930,
0,26,0.0940,
0,27,0.0990,
0,28,0.0990,
0,29,0.0920,
0,30,0.0920,
0,31,0.0930,
0,32,0.1000,
0,33,0.0970,
0,34,0.0960,
0,35,0.0930,
0,36,0.1290,
0,37,0.1870,
0,38,0.3120,
0,39,0.1970,
0,40,0.2190,
0,41,0.1660,
0,42,0.1550,
0,43,0.1660,
0,44,0.1530,
0,45,0.1600,
0,46,0.1500,
0,47,0.1210,
0,48,0.0920,
0,49,0.0920,
0,50,0.0940,
0,51,0.4400,
0,52,0.2950,
0,53,0.4480,
0,54,0.3620,
0,55,0.1580,
0,56,0.1650,
0,57,0.1640,
0,58,0.1520,
0,59,0.1890,
0,60,0.1880,
0,61,0.1620,
0,62,0.1190,
0,63,0.0890,
0,64,0.0950,
0,65,0.0860,
0,66,0.0870,
0,67,0.1220,
0,68,0.1940,
0,69,0.1600,
0,70,0.1580,
0,71,0.1770,
0,72,0.1130,
0,73,0.3170,
0,74,0.2990,
0,75,0.4940,
0,76,0.2840,
0,77,0.1740,
0,78,0.1970,
0,79,0.1500,
0,80,0.1710,
0,81,0.0990,
0,82,0.0930,
0,83,0.0860,
0,84,0.0910,
0,85,0.0900,
0,86,0.0940,
0,87,0.0890,
0,88,0.0890,
0,89,0.0910,
0,90,0.1380,
0,91,0.0930,
0,92,0.0880,
0,93,0.0870,
0,94,0.0880,
0,95,0.3810,
0,96,0.2810,
0,97,0.3440,
0,98,0.3290,
0,99,0.1590,
0,100,0.1630,
0,101,0.1880,
0,102,0.1610,
0,103,0.1560,
0,104,0.1620,
0,105,0.1920,
0,106,0.1640,
0,107,0.1310,
0,108,0.8250,
0,109,0.2160,
0,110,0.1640,
0,111,0.1680,
0,112,0.1510,
0,113,0.1680,
0,114,0.1570,
0,115,0.1550,
0,116,0.1590,
0,117,0.0940,
0,118,0.4970,
0,119,0.4920,
0,120,0.2010,
0,121,0.1770,
0,122,0.1750,
0,123,0.1600,
0,124,0.1570,
0,125,0.1790,
0,126,0.1610,
0,127,0.2420,
0,128,0.1540,
0,129,0.4320,
0,130,0.3790,
0,131,0.1480,
0,132,0.0890,
0,133,0.0890,
0,134,0.0880,
0,135,0.0870,
0,136,0.0890,
0,137,0.0870,
0,138,0.0890,
0,139,0.0850,
0,140,0.0880,
0,141,0.0950,
0,142,0.0870,
0,143,0.0870,
0,144,0.0890,
0,145,0.0880,
0,146,0.0860,
0,147,0.0890,
0,148,0.0910,
0,149,0.1290,
1,0,0.8890,
1,1,0.1320,
1,2,0.1190,
1,3,0.1150,
1,4,0.2330,
1,5,0.1950,
1,6,0.1850,
1,7,0.2440,
1,8,0.1390,
1,9,0.0960,
1,10,0.0920,
